student_id,subject_code
42210139,cs2019CSC203
42210139,cs2019CNE202
42210139,cs2019MAN101
42210139,cs2019CSC201
42210140,cs2019CSC206
42210140,cs2019MAT202
42210140,cs2019CSC203
42210140,cs2019MAN101
42210140,cs2019CSC201
42210140,cs2019CNE202
42210142,cs2019CSC203
42210142,cs2019LAN101
42210142,cs2019MAT202
42210142,cs2019CNE202
42210142,cs2019CSC201
42210142,cs2019MAN101
42210142,cs2019CSC206
42210143,cs2019CSC206
42210143,cs2019MAT202
42210143,cs2019CSC203
42210143,cs2019MAN101
42210143,cs2019CNE202
42210143,cs2019CSC201
42210144,cs2019CSC206
42210144,cs2019MAT202
42210144,cs2019CSC203
42210144,cs2019MAN101
42210144,cs2019CSC201
42210144,cs2019CNE202
42210147,cs2019CSC206
42210147,cs2019MAT202
42210147,cs2019LAN101
42210147,cs2019CSC203
42210147,cs2019MAN101
42210147,cs2019CSC201
42210147,cs2019CNE202
42210148,cs2019CSC203
42210148,cs2019MAT202
42210148,cs2019CNE202
42210148,cs2019CSC201
42210148,cs2019CSC206
42210148,cs2019MAN101
42210149,cs2019CSC203
42210149,cs2019MAT202
42210149,cs2019CSC201
42210149,cs2019CSC206
42210149,cs2019CNE202
42210149,cs2019MAN101
42210150,cs2019CNE202
42210150,cs2019CSC203
42210150,cs2019MAT202
42210150,cs2019MAN101
42210150,cs2019CSC206
42210150,cs2019CSC201
42210151,cs2019CSC206
42210151,cs2019CSC203
42210151,cs2019MAN101
42210151,cs2019CSC201
42210151,cs2019CNE202
42210152,cs2019CSC203
42210152,cs2019MAT202
42210152,cs2019CSC201
42210152,cs2019MAN101
42210152,cs2019CSC206
42210152,cs2019CNE202
42210153,cs2019CSC206
42210153,cs2019MAT202
42210153,cs2019CSC203
42210153,cs2019MAN101
42210153,cs2019CNE202
42210153,cs2019CSC201
42210154,cs2019CNE202
42210154,cs2019CSC203
42210154,cs2019LAN101
42210154,cs2019MAT202
42210154,cs2019CSC201
42210154,cs2019MAN101
42210154,cs2019CSC206
42210155,cs2019CSC206
42210155,cs2019MAT202
42210155,cs2019LAN101
42210155,cs2019CSC203
42210155,cs2019MAN101
42210155,cs2019CSC201
42210155,cs2019CNE202
42210156,cs2019CSC203
42210156,cs2019MAT202
42210156,cs2019CNE202
42210156,cs2019CSC201
42210156,cs2019CSC206
42210156,cs2019MAN101
42210157,cs2019CSC203
42210157,cs2019CSC201
42210157,cs2019MAT202
42210157,cs2019CNE202
42210157,cs2019MAN101
42210157,cs2019CSC206
42210158,cs2019CSC203
42210158,cs2019MAT202
42210158,cs2019CNE202
42210158,cs2019MAN101
42210158,cs2019CSC206
42210158,cs2019CSC201
42210159,cs2019MAT202
42210159,cs2019CSC203
42210159,cs2019CNE202
42210159,cs2019MAN101
42210159,cs2019CSC206
42210159,cs2019CSC201
42210160,cs2019CSC203
42210160,cs2019CSC201
42210160,cs2019MAT202
42210160,cs2019CNE202
42210160,cs2019MAN101
42210160,cs2019CSC206
42210161,cs2019CSC203
42210161,cs2019MAT202
42210161,cs2019CSC201
42210161,cs2019MAN101
42210161,cs2019CSC206
42210161,cs2019CNE202
42210162,cs2019MAT202
42210162,cs2019CSC203
42210162,cs2019MAN101
42210162,cs2019CSC201
42210162,cs2019CSC206
42210162,cs2019CNE202
42210163,cs2019MAT202
42210163,cs2019CSC203
42210163,cs2019CNE202
42210163,cs2019MAN101
42210163,cs2019CSC206
42210163,cs2019CSC201
42210164,cs2019CNE202
42210164,cs2019CSC203
42210164,cs2019LAN101
42210164,cs2019MAT202
42210164,cs2019CSC201
42210164,cs2019MAN101
42210164,cs2019CSC206
42210165,cs2019CSC206
42210165,cs2019MAT202
42210165,cs2019CSC203
42210165,cs2019CNE202
42210165,cs2019MAN101
42210165,cs2019CSC201
42210166,cs2019CSC203
42210166,cs2019CSC201
42210166,cs2019MAT202
42210166,cs2019CNE202
42210166,cs2019MAN101
42210166,cs2019CSC206
42210167,cs2019CSC206
42210167,cs2019MAT202
42210167,cs2019CSC203
42210167,cs2019MAN101
42210167,cs2019CSC201
42210167,cs2019CNE202
42210168,cs2019MAT202
42210168,cs2019CNE202
42210168,cs2019CSC203
42210168,cs2019MAN101
42210168,cs2019CSC206
42210168,cs2019CSC201
42210169,cs2019CNE202
42210169,cs2019CSC203
42210169,cs2019MAT202
42210169,cs2019CSC201
42210169,cs2019MAN101
42210169,cs2019CSC206
42210170,cs2019CSC206
42210170,cs2019MAT202
42210170,cs2019LAN101
42210170,cs2019CSC203
42210170,cs2019MAN101
42210170,cs2019CSC201
42210170,cs2019CNE202
42210171,cs2019CSC206
42210171,cs2019CSC203
42210171,cs2019MAT202
42210171,cs2019CSC201
42210171,cs2019CNE202
42210171,cs2019MAN101
42210172,cs2019CSC206
42210172,cs2019MAT202
42210172,cs2019CSC203
42210172,cs2019MAN101
42210172,cs2019CSC201
42210172,cs2019CNE202
42210173,cs2019CSC203
42210173,cs2019CSC201
42210173,cs2019MAT202
42210173,cs2019CNE202
42210173,cs2019MAN101
42210173,cs2019CSC206
42210174,cs2019CSC203
42210174,cs2019MAT202
42210174,cs2019CSC201
42210174,cs2019MAN101
42210174,cs2019CSC206
42210174,cs2019CNE202
42210175,cs2019CSC206
42210175,cs2019MAT202
42210175,cs2019CSC203
42210175,cs2019MAN101
42210175,cs2019CNE202
42210175,cs2019CSC201
42210176,cs2019CSC206
42210176,cs2019CSC203
42210176,cs2019MAT202
42210176,cs2019CSC201
42210176,cs2019CNE202
42210176,cs2019MAN101
42210177,cs2019MAT202
42210177,cs2019CSC203
42210177,cs2019CSC201
42210177,cs2019MAN101
42210177,cs2019CSC206
42210177,cs2019CNE202
42210178,cs2019CSC206
42210178,cs2019MAT202
42210178,cs2019CSC203
42210178,cs2019MAN101
42210178,cs2019CSC201
42210178,cs2019CNE202
42210179,cs2019CNE202
42210179,cs2019CSC203
42210179,cs2019LAN101
42210179,cs2019MAT202
42210179,cs2019CSC201
42210179,cs2019MAN101
42210179,cs2019CSC206
42210180,cs2019CSC206
42210180,cs2019LAN101
42210180,cs2019MAT202
42210180,cs2019CSC203
42210180,cs2019MAN101
42210180,cs2019CSC201
42210180,cs2019CNE202
42210181,cs2019CSC206
42210181,cs2019CSC203
42210181,cs2019MAT202
42210181,cs2019CSC201
42210181,cs2019CNE202
42210181,cs2019MAN101
42210182,cs2019CSC203
42210182,cs2019MAT202
42210182,cs2019CNE202
42210182,cs2019MAN101
42210182,cs2019CSC206
42210182,cs2019CSC201
42210183,cs2019MAT202
42210183,cs2019CSC203
42210183,cs2019CSC201
42210183,cs2019MAN101
42210183,cs2019CSC206
42210183,cs2019CNE202
42210184,cs2019CNE202
42210184,cs2019CSC203
42210184,cs2019MAT202
42210184,cs2019CSC201
42210184,cs2019MAN101
42210184,cs2019CSC206
42210185,cs2019CSC206
42210185,cs2019MAT202
42210185,cs2019LAN101
42210185,cs2019CSC203
42210185,cs2019MAN101
42210185,cs2019CSC201
42210185,cs2019CNE202
42210187,cs2019MAT202
42210187,cs2019CSC203
42210187,cs2019CSC201
42210187,cs2019MAN101
42210187,cs2019CSC206
42210187,cs2019CNE202
42210188,cs2019MAT101
42210188,cs2019CSC101
42210188,cs2019PHY101
42210188,cs2019UNI101
42210189,cs2019CSC203
42210189,cs2019MAT202
42210189,cs2019CSC201
42210189,cs2019MAN101
42210189,cs2019CSC206
42210189,cs2019CNE202
42210190,cs2019CSC203
42210190,cs2019MAT202
42210190,cs2019CSC201
42210190,cs2019CSC206
42210190,cs2019MAN101
42210190,cs2019CNE202
42210192,cs2019CSC203
42210192,cs2019MAT202
42210192,cs2019CSC201
42210192,cs2019CNE202
42210192,cs2019MAN101
42210192,cs2019CSC206
42210193,cs2019CSC203
42210193,cs2019CSC201
42210193,cs2019MAT202
42210193,cs2019CNE202
42210193,cs2019MAN101
42210193,cs2019CSC206
42210194,cs2019CSC203
42210194,cs2019MAT202
42210194,cs2019CSC201
42210194,cs2019CSC206
42210194,cs2019CNE202
42210194,cs2019MAN101
42210195,cs2019CSC203
42210195,cs2019LAN101
42210195,cs2019MAT202
42210195,cs2019CNE202
42210195,cs2019CSC201
42210195,cs2019CSC206
42210195,cs2019MAN101
42210197,cs2019MAT202
42210197,cs2019CNE202
42210197,cs2019CSC203
42210197,cs2019MAN101
42210197,cs2019CSC206
42210197,cs2019CSC201
42210198,cs2019MAT202
42210198,cs2019CSC203
42210198,cs2019CSC201
42210198,cs2019MAN101
42210198,cs2019CSC206
42210198,cs2019CNE202
42210199,cs2019CSC203
42210199,cs2019MAT202
42210199,cs2019MAN101
42210199,cs2019CSC201
42210199,cs2019CSC206
42210199,cs2019CNE202
42210201,cs2019CSC203
42210201,cs2019LAN101
42210201,cs2019CSC201
42210201,cs2019MAT202
42210201,cs2019CNE202
42210201,cs2019MAN101
42210201,cs2019CSC206
42210202,cs2019CSC206
42210202,cs2019MAT202
42210202,cs2019CSC203
42210202,cs2019MAN101
42210202,cs2019CSC201
42210202,cs2019CNE202
42210203,cs2019CNE202
42210203,cs2019CSC203
42210203,cs2019MAT202
42210203,cs2019CSC201
42210203,cs2019CSC206
42210203,cs2019MAN101
42210204,cs2019MAT202
42210204,cs2019CSC203
42210204,cs2019CSC201
42210204,cs2019MAN101
42210204,cs2019CSC206
42210204,cs2019CNE202
42210205,cs2019MAT202
42210205,cs2019CSC203
42210205,cs2019LAN101
42210205,cs2019CSC201
42210205,cs2019MAN101
42210205,cs2019CSC206
42210205,cs2019CNE202
42210206,cs2019CNE202
42210206,cs2019CSC203
42210206,cs2019MAT202
42210206,cs2019CSC201
42210206,cs2019MAN101
42210206,cs2019CSC206
42210207,cs2019CSC203
42210207,cs2019MAT202
42210207,cs2019CSC201
42210207,cs2019MAN101
42210207,cs2019CSC206
42210207,cs2019CNE202
42210208,cs2019CSC203
42210208,cs2019LAN101
42210208,cs2019MAT202
42210208,cs2019CSC201
42210208,cs2019MAN101
42210208,cs2019CSC206
42210208,cs2019CNE202
42210209,cs2019CSC206
42210209,cs2019MAT202
42210209,cs2019CSC203
42210209,cs2019CSC201
42210209,cs2019MAN101
42210209,cs2019CNE202
42210210,cs2019CNE202
42210210,cs2019MAT202
42210210,cs2019CSC203
42210210,cs2019CSC201
42210210,cs2019MAN101
42210210,cs2019CSC206
42210211,cs2019CNE202
42210211,cs2019MAT202
42210211,cs2019CSC203
42210211,cs2019CSC201
42210211,cs2019MAN101
42210211,cs2019CSC206
42210213,cs2019CNE202
42210213,cs2019MAT202
42210213,cs2019CSC203
42210213,cs2019CSC201
42210213,cs2019MAN101
42210213,cs2019CSC206
42210214,cs2019CNE202
42210214,cs2019CSC203
42210214,cs2019MAT202
42210214,cs2019CSC201
42210214,cs2019MAN101
42210214,cs2019CSC206
42210216,cs2019CNE202
42210216,cs2019CSC203
42210216,cs2019MAT202
42210216,cs2019CSC201
42210216,cs2019CSC206
42210216,cs2019MAN101
42210218,cs2019CNE202
42210218,cs2019CSC203
42210218,cs2019MAT202
42210218,cs2019MAN101
42210218,cs2019CSC206
42210218,cs2019CSC201
42210220,cs2019CNE202
42210220,cs2019MAT202
42210220,cs2019CSC203
42210220,cs2019CSC201
42210220,cs2019MAN101
42210220,cs2019CSC206
42210221,cs2019CNE202
42210221,cs2019LAN101
42210221,cs2019MAT202
42210221,cs2019CSC203
42210221,cs2019CSC201
42210221,cs2019MAN101
42210221,cs2019CSC206
42210222,cs2019CNE202
42210222,cs2019LAN101
42210222,cs2019MAT202
42210222,cs2019CSC203
42210222,cs2019CSC201
42210222,cs2019MAN101
42210222,cs2019CSC206
42210223,cs2019CNE202
42210223,cs2019MAT202
42210223,cs2019CSC203
42210223,cs2019LAN101
42210223,cs2019CSC201
42210223,cs2019MAN101
42210223,cs2019CSC206
42210224,cs2019CNE202
42210224,cs2019MAT202
42210224,cs2019CSC203
42210224,cs2019CSC201
42210224,cs2019MAN101
42210224,cs2019CSC206
42210225,cs2019CNE202
42210225,cs2019MAT202
42210225,cs2019CSC203
42210225,cs2019CSC201
42210225,cs2019MAN101
42210225,cs2019CSC206
42210226,cs2019CNE202
42210226,cs2019MAT202
42210226,cs2019CSC203
42210226,cs2019CSC201
42210226,cs2019MAN101
42210226,cs2019CSC206
42210227,cs2019CNE202
42210227,cs2019CSC203
42210227,cs2019MAT202
42210227,cs2019CSC201
42210227,cs2019MAN101
42210227,cs2019CSC206
42210228,cs2019CSC206
42210228,cs2019MAT202
42210228,cs2019CSC203
42210228,cs2019CSC201
42210228,cs2019MAN101
42210228,cs2019CNE202
42210229,cs2019CNE202
42210229,cs2019CSC203
42210229,cs2019MAT202
42210229,cs2019MAN101
42210229,cs2019CSC206
42210229,cs2019CSC201
42210230,cs2019CSC203
42210230,cs2019MAT202
42210230,cs2019CSC201
42210230,cs2019MAN101
42210230,cs2019CSC206
42210230,cs2019CNE202
42210231,cs2019CSC203
42210231,cs2019MAT202
42210231,cs2019CNE202
42210231,cs2019CSC201
42210231,cs2019CSC206
42210231,cs2019MAN101
42210233,cs2019CSC203
42210233,cs2019MAT202
42210233,cs2019CNE202
42210233,cs2019CSC201
42210233,cs2019CSC206
42210233,cs2019MAN101
42210234,cs2019CNE202
42210234,cs2019MAT202
42210234,cs2019CSC201
42210234,cs2019MAN101
42210234,cs2019CSC203
42210234,cs2019CSC206
42210235,cs2019CSC203
42210235,cs2019CSC201
42210235,cs2019MAT202
42210235,cs2019CNE202
42210235,cs2019MAN101
42210235,cs2019CSC206
42210236,cs2019CNE202
42210236,cs2019CSC203
42210236,cs2019LAN101
42210236,cs2019MAT202
42210236,cs2019CSC201
42210236,cs2019CSC206
42210236,cs2019MAN101
42210238,cs2019CNE202
42210238,cs2019CSC203
42210238,cs2019MAT202
42210238,cs2019CSC201
42210238,cs2019CSC206
42210238,cs2019MAN101
42210239,cs2019CNE202
42210239,cs2019MAT202
42210239,cs2019CSC201
42210239,cs2019MAN101
42210239,cs2019CSC203
42210239,cs2019CSC206
42210240,cs2019CNE202
42210240,cs2019MAT202
42210240,cs2019CSC201
42210240,cs2019MAN101
42210240,cs2019CSC203
42210240,cs2019CSC206
42210241,cs2019CNE202
42210241,cs2019MAT202
42210241,cs2019CSC201
42210241,cs2019MAN101
42210241,cs2019CSC203
42210241,cs2019CSC206
42210242,cs2019MAT101
42210242,cs2019CSC101
42210242,cs2019MAN101
42210242,cs2019PHY101
42210243,cs2019CSC203
42210243,cs2019CNE202
42210243,cs2019MAT202
42210243,cs2019CSC201
42210243,cs2019CSC206
42210243,cs2019MAN101
42210244,cs2019CNE202
42210244,cs2019CSC203
42210244,cs2019LAN101
42210244,cs2019MAT202
42210244,cs2019CSC201
42210244,cs2019MAN101
42210244,cs2019CSC206
42210245,cs2019CSC206
42210245,cs2019LAN101
42210245,cs2019MAT202
42210245,cs2019CSC203
42210245,cs2019MAN101
42210245,cs2019CNE202
42210245,cs2019CSC201
42210246,cs2019CNE202
42210246,cs2019CSC203
42210246,cs2019LAN101
42210246,cs2019MAT202
42210246,cs2019CSC201
42210246,cs2019MAN101
42210246,cs2019CSC206
42210247,cs2019MAT202
42210247,cs2019CSC203
42210247,cs2019LAN101
42210247,cs2019MAN101
42210247,cs2019CSC201
42210247,cs2019CSC206
42210247,cs2019CNE202
42210248,cs2019CSC101
42210248,cs2019MAT203
42210248,cs2019PHY101
42210248,cs2019MAN101
42210249,cs2019MAT202
42210249,cs2019CSC203
42210249,cs2019CNE202
42210249,cs2019MAN101
42210249,cs2019CSC206
42210249,cs2019CSC201
42210250,cs2019CSC206
42210250,cs2019LAN101
42210250,cs2019MAT202
42210250,cs2019CSC203
42210250,cs2019MAN101
42210250,cs2019CNE202
42210250,cs2019CSC201
42210251,cs2019CSC206
42210251,cs2019MAT202
42210251,cs2019CSC203
42210251,cs2019MAN101
42210251,cs2019CNE202
42210251,cs2019CSC201
42210252,cs2019CNE202
42210252,cs2019MAT202
42210252,cs2019CSC201
42210252,cs2019MAN101
42210252,cs2019CSC203
42210252,cs2019CSC206
42210253,cs2019CSC206
42210253,cs2019MAT202
42210253,cs2019LAN101
42210253,cs2019CSC203
42210253,cs2019MAN101
42210253,cs2019CSC201
42210253,cs2019CNE202
42210254,cs2019MAT202
42210254,cs2019CSC203
42210254,cs2019LAN101
42210254,cs2019CSC201
42210254,cs2019MAN101
42210254,cs2019CSC206
42210254,cs2019CNE202
42210255,cs2019MAT202
42210255,cs2019CSC203
42210255,cs2019CNE202
42210255,cs2019LAN101
42210255,cs2019MAN101
42210255,cs2019CSC206
42210255,cs2019CSC201
42210256,cs2019MAT202
42210256,cs2019CSC203
42210256,cs2019CNE202
42210256,cs2019MAN101
42210256,cs2019CSC206
42210256,cs2019CSC201
42210257,cs2019CSC203
42210257,cs2019LAN101
42210257,cs2019CSC201
42210257,cs2019MAT202
42210257,cs2019CNE202
42210257,cs2019MAN101
42210257,cs2019CSC206
42210259,cs2019CSC206
42210259,cs2019MAT202
42210259,cs2019LAN101
42210259,cs2019CSC203
42210259,cs2019MAN101
42210259,cs2019CSC201
42210259,cs2019CNE202
42210260,cs2019CSC102
42210260,cs2019CNE202
42210260,cs2019PHY101
42210260,cs2019MAN101
42210260,cs2023MATH2AC
42210261,cs2019CSC203
42210261,cs2019LAN101
42210261,cs2019MAT202
42210261,cs2019CSC201
42210261,cs2019CNE202
42210261,cs2019MAN101
42210261,cs2019CSC206
42210262,cs2019CNE202
42210262,cs2019MAT202
42210262,cs2019CSC201
42210262,cs2019MAN101
42210262,cs2019CSC203
42210262,cs2019CSC206
42210263,cs2019CSC203
42210263,cs2019LAN101
42210263,cs2019MAT202
42210263,cs2019CSC201
42210263,cs2019MAN101
42210263,cs2019CNE202
42210263,cs2019CSC206
42210264,cs2019CSC203
42210264,cs2019MAT202
42210264,cs2019CNE202
42210264,cs2019CSC201
42210264,cs2019CSC206
42210264,cs2019MAN101
42210265,cs2019MAT202
42210265,cs2019CSC203
42210265,cs2019CNE202
42210265,cs2019LAN101
42210265,cs2019MAN101
42210265,cs2019CSC206
42210265,cs2019CSC201
42210266,cs2019CSC101
42210266,cs2019CNE202
42210266,cs2019PHY101
42210266,cs2023MATH2AC
42210266,cs2019MAN101
42210267,cs2019CSC206
42210267,cs2019MAT202
42210267,cs2019CSC203
42210267,cs2019MAN101
42210267,cs2019CNE202
42210267,cs2019CSC201
42210268,cs2019CSC203
42210268,cs2019MAT202
42210268,cs2019CSC201
42210268,cs2019MAN101
42210268,cs2019CSC206
42210268,cs2019CNE202
42210269,cs2019MAT202
42210269,cs2019CNE202
42210269,cs2019CSC203
42210269,cs2019CSC206
42210269,cs2019CSC201
42210270,cs2019MAT202
42210270,cs2019CSC203
42210270,cs2019CSC201
42210270,cs2019MAN101
42210270,cs2019CSC206
42210270,cs2019CNE202
42210271,cs2019CSC206
42210271,cs2019MAT202
42210271,cs2019CSC203
42210271,cs2019MAN101
42210271,cs2019CNE202
42210271,cs2019CSC201
42210273,cs2019CSC206
42210273,cs2019MAT202
42210273,cs2019CSC203
42210273,cs2019MAN101
42210273,cs2019CNE202
42210273,cs2019CSC201
42210274,cs2019MAT202
42210274,cs2019CSC203
42210274,cs2019MAN101
42210274,cs2019CSC201
42210274,cs2019CSC206
42210274,cs2019CNE202
42210275,cs2019CSC206
42210275,cs2019MAT202
42210275,cs2019CSC203
42210275,cs2019CSC201
42210275,cs2019MAN101
42210275,cs2019CNE202
42210276,cs2019CSC206
42210276,cs2019MAT202
42210276,cs2019CSC203
42210276,cs2019CSC201
42210276,cs2019MAN101
42210276,cs2019CNE202
42210277,cs2019CSC206
42210277,cs2019MAT202
42210277,cs2019CSC203
42210277,cs2019MAN101
42210277,cs2019CSC201
42210277,cs2019CNE202
42210278,cs2019CSC206
42210278,cs2019MAT202
42210278,cs2019CSC203
42210278,cs2019CSC201
42210278,cs2019MAN101
42210278,cs2019CNE202
42210279,cs2019CNE202
42210279,cs2019MAT202
42210279,cs2019CSC203
42210279,cs2019CSC201
42210279,cs2019MAN101
42210279,cs2019CSC206
42210280,cs2019CSC203
42210280,cs2019MAT202
42210280,cs2019CSC201
42210280,cs2019CNE202
42210280,cs2019MAN101
42210280,cs2019CSC206
42210281,cs2019CSC203
42210281,cs2019LAN101
42210281,cs2019MAT202
42210281,cs2019CSC201
42210281,cs2019MAN101
42210281,cs2019CNE202
42210281,cs2019CSC206
42210282,cs2019CNE202
42210282,cs2019CSC203
42210282,cs2019MAT202
42210282,cs2019CSC201
42210282,cs2019CSC206
42210282,cs2019MAN101
42210283,cs2019CSC203
42210283,cs2019MAT202
42210283,cs2019CNE202
42210283,cs2019CSC201
42210283,cs2019MAN101
42210283,cs2019CSC206
42210284,cs2019MAT202
42210284,cs2019CNE202
42210284,cs2019CSC201
42210284,cs2019MAN101
42210284,cs2019CSC203
42210284,cs2019CSC206
42210285,cs2019CSC203
42210285,cs2019MAT202
42210285,cs2019CSC201
42210285,cs2019MAN101
42210285,cs2019CNE202
42210285,cs2019CSC206
42210286,cs2019CNE202
42210286,cs2019CSC203
42210286,cs2019MAT202
42210286,cs2019CSC201
42210286,cs2019MAN101
42210286,cs2019CSC206
42210287,cs2019CSC203
42210287,cs2019MAT202
42210287,cs2019CSC201
42210287,cs2019MAN101
42210287,cs2019CNE202
42210287,cs2019CSC206
42210288,cs2019CSC203
42210288,cs2019MAT202
42210288,cs2019CSC201
42210288,cs2019MAN101
42210288,cs2019CNE202
42210288,cs2019CSC206
42210291,cs2019MAT202
42210291,cs2019CSC203
42210291,cs2019CSC201
42210291,cs2019MAN101
42210291,cs2019CSC206
42210291,cs2019CNE202
42210292,cs2019CNE202
42210292,cs2019MAT202
42210292,cs2019CSC203
42210292,cs2019CSC201
42210292,cs2019MAN101
42210292,cs2019CSC206
42210293,cs2019MAT202
42210293,cs2019CSC203
42210293,cs2019CSC201
42210293,cs2019MAN101
42210293,cs2019CSC206
42210293,cs2019CNE202
42210294,cs2019CSC203
42210294,cs2019MAT202
42210294,cs2019CSC201
42210294,cs2019MAN101
42210294,cs2019CNE202
42210294,cs2019CSC206
42210295,cs2019MAT202
42210295,cs2019CNE202
42210295,cs2019CSC201
42210295,cs2019MAN101
42210295,cs2019CSC203
42210295,cs2019CSC206
42210296,cs2019CNE202
42210296,cs2019CSC203
42210296,cs2019MAT202
42210296,cs2019CSC201
42210296,cs2019CSC206
42210296,cs2019MAN101
42210297,cs2019CSC206
42210297,cs2019MAT202
42210297,cs2019LAN101
42210297,cs2019CSC203
42210297,cs2019MAN101
42210297,cs2019CNE202
42210297,cs2019CSC201
42210298,cs2019CNE202
42210298,cs2019CSC203
42210298,cs2019MAT202
42210298,cs2019CSC201
42210298,cs2019MAN101
42210298,cs2019CSC206
42210299,cs2019CSC203
42210299,cs2019MAT202
42210299,cs2019CSC201
42210299,cs2019MAN101
42210299,cs2019CNE202
42210299,cs2019CSC206
42210300,cs2019CNE202
42210300,cs2019MAT202
42210300,cs2019CSC203
42210300,cs2019CSC201
42210300,cs2019MAN101
42210300,cs2019CSC206
42210301,cs2019CNE202
42210301,cs2019CSC203
42210301,cs2019MAT202
42210301,cs2019CSC201
42210301,cs2019MAN101
42210301,cs2019CSC206
42210302,cs2019MAT202
42210302,cs2019CSC203
42210302,cs2019CSC201
42210302,cs2019MAN101
42210302,cs2019CSC206
42210302,cs2019CNE202
42210303,cs2019CNE202
42210303,cs2019CSC203
42210303,cs2019LAN101
42210303,cs2019MAT202
42210303,cs2019CSC201
42210303,cs2019MAN101
42210303,cs2019CSC206
42210304,cs2019CNE202
42210304,cs2019CSC203
42210304,cs2019MAT202
42210304,cs2019CSC201
42210304,cs2019CSC206
42210304,cs2019MAN101
42210305,cs2019CSC203
42210305,cs2019MAT202
42210305,cs2019CNE202
42210305,cs2019CSC201
42210305,cs2019CSC206
42210306,cs2019CSC203
42210306,cs2019CSC206
42210306,cs2019MAT202
42210306,cs2019CNE202
42210306,cs2019CSC201
42210306,cs2019MAN101
42210307,cs2019CSC203
42210307,cs2019MAT202
42210307,cs2019CNE202
42210307,cs2019LAN101
42210307,cs2019MAN101
42210307,cs2019CSC206
42210307,cs2019CSC201
42210308,cs2019MAT101
42210308,cs2019LAN100
42210308,cs2019CSC101
42210308,cs2023MATH2AC
42210308,cs2019PHY101
42210309,cs2019MAT202
42210309,cs2019CSC203
42210309,cs2019CNE202
42210309,cs2019CSC206
42210309,cs2019CSC201
42210310,cs2019MAT202
42210310,cs2019CSC203
42210310,cs2019LAN101
42210310,cs2019CSC201
42210310,cs2019MAN101
42210310,cs2019CSC206
42210310,cs2019CNE202
42210311,cs2019CNE202
42210311,cs2019CSC203
42210311,cs2019MAT202
42210311,cs2019CSC201
42210311,cs2019MAN101
42210311,cs2019CSC206
42210312,cs2019CSC203
42210312,cs2019MAT202
42210312,cs2019CNE202
42210312,cs2019CSC201
42210312,cs2019CSC206
42210312,cs2019MAN101
42210313,cs2019CNE202
42210313,cs2019CSC203
42210313,cs2019MAT202
42210313,cs2019MAN101
42210313,cs2019CSC206
42210313,cs2019CSC201
42210314,cs2019CSC206
42210314,cs2019MAT202
42210314,cs2019CSC203
42210314,cs2019MAN101
42210314,cs2019CSC201
42210314,cs2019CNE202
42210315,cs2019CNE202
42210315,cs2019CSC203
42210315,cs2019MAT202
42210315,cs2019CSC201
42210315,cs2019MAN101
42210315,cs2019CSC206
42210316,cs2019CNE202
42210316,cs2019CSC203
42210316,cs2019MAT202
42210316,cs2019CSC201
42210316,cs2019CSC206
42210316,cs2019MAN101
42210317,cs2019CSC203
42210317,cs2019LAN101
42210317,cs2019MAT202
42210317,cs2019CNE202
42210317,cs2019CSC201
42210317,cs2019CSC206
42210317,cs2019MAN101
42210318,cs2019CNE202
42210318,cs2019CSC203
42210318,cs2019MAT202
42210318,cs2019CSC201
42210318,cs2019MAN101
42210318,cs2019CSC206
42210320,cs2019CNE202
42210320,cs2019CSC203
42210320,cs2019MAT202
42210320,cs2019CSC201
42210320,cs2019MAN101
42210320,cs2019CSC206
42210321,cs2019CSC203
42210321,cs2019CSC201
42210321,cs2019MAT202
42210321,cs2019CNE202
42210321,cs2019MAN101
42210321,cs2019CSC206
42210322,cs2019CNE202
42210322,cs2019CSC203
42210322,cs2019LAN101
42210322,cs2019MAT202
42210322,cs2019CSC201
42210322,cs2019MAN101
42210322,cs2019CSC206
42210323,cs2019CSC203
42210323,cs2019LAN101
42210323,cs2019MAT202
42210323,cs2019CNE202
42210323,cs2019CSC201
42210323,cs2019CSC206
42210323,cs2019MAN101
42210324,cs2019LAN101
42210324,cs2019CSC203
42210324,cs2019CSC201
42210324,cs2019MAT202
42210324,cs2019CNE202
42210324,cs2019CSC206
42210324,cs2019MAN101
42210325,cs2019CNE202
42210325,cs2019CSC203
42210325,cs2019MAT202
42210325,cs2019CSC201
42210325,cs2019MAN101
42210325,cs2019CSC206
42210326,cs2019LAN101
42210326,cs2019CSC203
42210326,cs2019CSC201
42210326,cs2019MAT202
42210326,cs2019CNE202
42210326,cs2019MAN101
42210326,cs2019CSC206
42210328,cs2019CNE202
42210328,cs2019LAN101
42210328,cs2019CSC101
42210328,cs2019MAN101
42210329,cs2019CSC203
42210329,cs2019CSC201
42210329,cs2019MAT202
42210329,cs2019CNE202
42210329,cs2019MAN101
42210329,cs2019CSC206
42210330,cs2019CSC206
42210330,cs2019MAT202
42210330,cs2019CSC203
42210330,cs2019CSC201
42210330,cs2019MAN101
42210330,cs2019CNE202
42210331,cs2019CNE202
42210331,cs2019CSC203
42210331,cs2019LAN101
42210331,cs2019MAT202
42210331,cs2019CSC201
42210331,cs2019MAN101
42210331,cs2019CSC206
42210332,cs2019CSC206
42210332,cs2019MAT202
42210332,cs2019CSC203
42210332,cs2019MAN101
42210332,cs2019CSC201
42210332,cs2019CNE202
42210333,cs2019MAT202
